date,ticker,price,volume,market_cap,tx_count,tx_volume,DAA,NVT,hash_rate,fees,volatility,liquidity
2012-08-11,BTC,11.31,529.0,96778058.0,20703.0,84901.0,51734.0,500.0,52344.13,39.0,0.7606,0.005
2012-08-12,BTC,11.69,589.0,100058855.0,23470.0,35756.0,51619.0,500.0,80905.85,11.0,0.7311,0.005
2012-08-13,BTC,11.58,3726.0,99146243.0,26241.0,49561.0,51505.0,500.0,56693.91,13.0,0.7205,0.005
2012-08-14,BTC,12.03,1653.0,103029116.0,26941.0,98157.0,51393.0,500.0,140502.43,23.0,0.7209,0.005
2012-08-15,BTC,12.66,1808.0,108456270.0,25051.0,94269.0,51284.0,500.0,53382.34,56.0,0.6869,0.005
2012-08-16,BTC,13.42,1519.0,115000584.0,22005.0,103723.0,51177.0,500.0,88926.91,14.0,0.6963,0.005
2012-08-17,BTC,12.98,4448.0,111262486.0,20110.0,122912.0,51072.0,500.0,112374.14,15.0,0.6764,0.005
2012-08-18,BTC,11.95,2219.0,102463331.0,20807.0,39024.0,50969.0,500.0,55800.39,20.0,0.7485,0.005
2012-08-19,BTC,8.57,4494.0,73503471.0,23588.0,85641.0,50869.0,500.0,59772.78,39.0,1.2378,0.005
2012-08-20,BTC,9.41,4984.0,80731510.0,26373.0,33472.0,50772.0,500.0,63922.81,8.0,1.2763,0.005
2012-08-21,BTC,10.44,3316.0,89594291.0,27076.0,47113.0,50676.0,500.0,89710.51,19.0,1.3226,0.005
2012-08-22,BTC,10.42,6784.0,89448675.0,25177.0,55876.0,50584.0,500.0,85490.58,21.0,1.3229,0.005
2012-08-23,BTC,10.06,4018.0,86383438.0,22116.0,73772.0,50494.0,500.0,47292.7,23.0,1.3266,0.005
2012-08-24,BTC,10.26,3621.0,88126423.0,20210.0,93505.0,50406.0,500.0,85639.44,16.0,1.3258,0.005
2012-08-25,BTC,10.44,1422.0,89698571.0,20911.0,105435.0,50322.0,500.0,93042.96,82.0,1.326,0.005
2012-08-26,BTC,10.5,1423.0,90240300.0,23706.0,46319.0,50239.0,500.0,127485.3,9.0,1.3247,0.005
2012-08-27,BTC,10.58,3792.0,90954264.0,26505.0,90354.0,50160.0,500.0,87732.1,45.0,1.3247,0.005
2012-08-28,BTC,11.17,3055.0,96054276.0,27212.0,108650.0,50084.0,500.0,97015.02,36.0,1.3305,0.005
2012-08-29,BTC,10.85,5156.0,93329591.0,25303.0,87427.0,50010.0,500.0,158401.27,23.0,1.3371,0.005
2012-08-30,BTC,10.54,1434.0,90689351.0,22227.0,56727.0,49939.0,500.0,49697.38,18.0,1.3404,0.005
2012-08-31,BTC,9.81,2592.0,84432706.0,20312.0,52541.0,49871.0,500.0,45428.98,19.0,1.366,0.005
2012-09-01,BTC,10.14,1074.0,87298271.0,21016.0,52264.0,49806.0,500.0,84646.4,36.0,1.3611,0.005
2012-09-02,BTC,10.14,1370.0,87323592.0,23825.0,92023.0,49744.0,500.0,63571.65,26.0,1.3092,0.005
2012-09-03,BTC,10.3,1093.0,88727199.0,26638.0,50776.0,49685.0,500.0,80721.84,39.0,1.3098,0.005
2012-09-04,BTC,10.4,2507.0,89614599.0,27348.0,54304.0,49630.0,500.0,80571.19,40.0,1.2964,0.005
2012-09-05,BTC,10.59,1633.0,91278233.0,25430.0,90695.0,49577.0,500.0,64683.27,53.0,1.2898,0.005
2012-09-06,BTC,10.87,3111.0,93718776.0,22338.0,120134.0,49527.0,500.0,60486.0,173.0,1.292,0.005
2012-09-07,BTC,11.08,1938.0,95557019.0,20414.0,97651.0,49481.0,500.0,81844.26,21.0,1.2918,0.005
2012-09-08,BTC,10.97,889.0,94635741.0,21121.0,97207.0,49437.0,500.0,101678.07,19.0,1.2921,0.005
2012-09-09,BTC,10.85,1638.0,93627622.0,23944.0,70708.0,49397.0,500.0,56363.33,8.0,1.2921,0.005
2012-09-10,BTC,10.98,2293.0,94776846.0,26772.0,42028.0,49361.0,500.0,87711.22,14.0,1.2926,0.005
2012-09-11,BTC,10.65,3758.0,91954956.0,27485.0,104986.0,49327.0,500.0,91934.18,76.0,1.2918,0.005
2012-09-12,BTC,11.13,3738.0,96127197.0,25557.0,121668.0,49297.0,500.0,62344.3,74.0,1.301,0.005
2012-09-13,BTC,11.3,1811.0,97623665.0,22450.0,124288.0,49270.0,500.0,107489.84,89.0,1.295,0.005
2012-09-14,BTC,11.7,2405.0,101108586.0,20516.0,99613.0,49247.0,500.0,69948.09,34.0,1.2878,0.005
2012-09-15,BTC,11.6,588.0,100273377.0,21227.0,41107.0,49226.0,500.0,54258.23,8.0,1.2696,0.005
2012-09-16,BTC,11.68,1408.0,100994084.0,24064.0,120353.0,49210.0,500.0,42162.52,72.0,1.2651,0.005
2012-09-17,BTC,11.84,604.0,102407130.0,26906.0,104379.0,49197.0,500.0,63201.62,72.0,1.2339,0.005
2012-09-18,BTC,11.89,2838.0,102869284.0,27623.0,47437.0,49187.0,500.0,91435.05,27.0,0.6833,0.005
2012-09-19,BTC,12.4,2085.0,107312639.0,25686.0,108043.0,49181.0,500.0,58178.31,48.0,0.6196,0.005
2012-09-20,BTC,12.45,861.0,107776441.0,22563.0,106210.0,49178.0,500.0,79348.43,11.0,0.5045,0.005
2012-09-21,BTC,12.35,1616.0,106941606.0,20619.0,102637.0,49179.0,500.0,79057.07,14.0,0.5061,0.005
2012-09-22,BTC,12.05,860.0,104373924.0,21333.0,84315.0,49183.0,500.0,96853.65,18.0,0.497,0.005
2012-09-23,BTC,11.86,1184.0,102757810.0,24185.0,100732.0,49191.0,500.0,97286.56,20.0,0.5003,0.005
2012-09-24,BTC,11.95,1482.0,103567432.0,27041.0,150397.0,49203.0,500.0,61749.14,110.0,0.4984,0.005
2012-09-25,BTC,11.85,2745.0,102730350.0,27761.0,91319.0,49218.0,500.0,55110.59,68.0,0.5005,0.005
2012-09-26,BTC,12.1,3532.0,104927872.0,25814.0,82737.0,49237.0,500.0,44226.75,23.0,0.5038,0.005
2012-09-27,BTC,12.25,2942.0,106259220.0,22676.0,39455.0,49259.0,500.0,93362.69,30.0,0.4702,0.005
2012-09-28,BTC,12.26,3179.0,106376577.0,20722.0,116125.0,49285.0,500.0,131158.46,50.0,0.456,0.005
2012-09-29,BTC,12.22,644.0,106060023.0,21440.0,42560.0,49315.0,500.0,54283.09,16.0,0.4413,0.005
2012-09-30,BTC,12.17,268.0,105656452.0,24306.0,76142.0,49348.0,500.0,124543.08,53.0,0.3525,0.005
2012-10-01,BTC,12.08,3048.0,104905263.0,27176.0,150645.0,49385.0,500.0,58518.97,99.0,0.3429,0.005
2012-10-02,BTC,12.3,4476.0,106846504.0,27901.0,165890.0,49426.0,500.0,93785.64,75.0,0.3448,0.005
2012-10-03,BTC,12.9,4347.0,112090741.0,25944.0,59721.0,49470.0,500.0,112192.37,36.0,0.3738,0.005
2012-10-04,BTC,12.7,3905.0,110384614.0,22789.0,38177.0,49519.0,500.0,126286.75,20.0,0.3824,0.005
2012-10-05,BTC,12.64,4883.0,109894675.0,20826.0,59937.0,49570.0,500.0,71805.01,18.0,0.3822,0.005
2012-10-06,BTC,12.38,2314.0,107665098.0,21548.0,115514.0,49626.0,500.0,83938.69,59.0,0.3859,0.005
2012-10-07,BTC,11.75,3293.0,102215521.0,24428.0,59924.0,49685.0,500.0,103765.97,35.0,0.4275,0.005
2012-10-08,BTC,11.64,2696.0,101287676.0,27312.0,66339.0,49748.0,500.0,71424.46,18.0,0.4273,0.005
2012-10-09,BTC,11.89,2062.0,103492789.0,28040.0,74063.0,49815.0,500.0,102435.07,47.0,0.4297,0.005
2012-10-10,BTC,12.01,1985.0,104567282.0,26074.0,119109.0,49885.0,500.0,135953.64,54.0,0.4292,0.005
2012-10-11,BTC,11.78,2850.0,102594161.0,22904.0,65847.0,49960.0,500.0,74685.26,42.0,0.4202,0.005
2012-10-12,BTC,12.0,628.0,104540146.0,20930.0,105714.0,50037.0,500.0,98408.56,49.0,0.3968,0.005
2012-10-13,BTC,11.82,543.0,103001560.0,21656.0,41163.0,50119.0,500.0,90954.04,18.0,0.3988,0.005
2012-10-14,BTC,11.84,340.0,103205409.0,24551.0,70533.0,50204.0,500.0,88081.59,45.0,0.3799,0.005
2012-10-15,BTC,11.49,3209.0,100183265.0,27449.0,140445.0,50293.0,500.0,112095.65,17.0,0.3931,0.005
2012-10-16,BTC,11.93,1175.0,104049491.0,28181.0,87946.0,50386.0,500.0,103524.37,40.0,0.4148,0.005
2012-10-17,BTC,11.9,2898.0,103817557.0,26204.0,124498.0,50483.0,500.0,101283.08,70.0,0.4123,0.005
2012-10-18,BTC,11.83,1049.0,103236406.0,23018.0,116923.0,50583.0,500.0,88997.05,29.0,0.4127,0.005
2012-10-19,BTC,11.65,9735.0,101694698.0,21035.0,84563.0,50686.0,500.0,106012.46,62.0,0.3856,0.005
2012-10-20,BTC,11.63,1542.0,101549157.0,21764.0,79906.0,50794.0,500.0,167836.49,45.0,0.3851,0.005
2012-10-21,BTC,11.58,1492.0,101141491.0,24674.0,99320.0,50905.0,500.0,164791.47,17.0,0.3845,0.005
2012-10-22,BTC,11.54,2162.0,100820941.0,27587.0,124376.0,51020.0,500.0,122209.67,81.0,0.3761,0.005
2012-10-23,BTC,11.49,2915.0,100412801.0,28322.0,161371.0,51138.0,500.0,103007.82,563.0,0.3726,0.005
2012-10-24,BTC,11.46,2989.0,100179243.0,26336.0,52674.0,51260.0,500.0,64890.7,29.0,0.3714,0.005
2012-10-25,BTC,10.85,3137.0,94873934.0,23134.0,103478.0,51385.0,500.0,88500.4,22.0,0.4129,0.005
2012-10-26,BTC,9.81,2481.0,85804524.0,21141.0,58684.0,51514.0,500.0,79306.78,11.0,0.5166,0.005
2012-10-27,BTC,10.62,2031.0,92915820.0,21874.0,106714.0,51647.0,500.0,86292.67,52.0,0.6003,0.005
2012-10-28,BTC,10.58,827.0,92592274.0,24797.0,36455.0,51783.0,500.0,150650.27,25.0,0.6,0.005
2012-10-29,BTC,10.59,2534.0,92706235.0,27725.0,81502.0,51923.0,500.0,107182.95,45.0,0.6003,0.005
2012-10-30,BTC,10.7,2715.0,93695909.0,28464.0,59663.0,52066.0,500.0,88314.15,32.0,0.6024,0.005
2012-10-31,BTC,10.75,2847.0,94160584.0,26468.0,28834.0,52213.0,500.0,80683.9,14.0,0.603,0.005
2012-11-01,BTC,10.98,1912.0,96202601.0,23250.0,26821.0,52363.0,500.0,95906.68,7.0,0.6045,0.005
2012-11-02,BTC,10.68,2617.0,93600784.0,21247.0,45645.0,52516.0,500.0,93892.39,12.0,0.5798,0.005
2012-11-03,BTC,10.67,1836.0,93539787.0,21983.0,112296.0,52673.0,500.0,91791.64,83.0,0.579,0.005
2012-11-04,BTC,10.53,1331.0,92338755.0,24922.0,99661.0,52833.0,500.0,121726.74,69.0,0.5796,0.005
2012-11-05,BTC,10.78,2676.0,94557952.0,27864.0,63249.0,52997.0,500.0,98809.1,13.0,0.5858,0.005
2012-11-06,BTC,10.57,6602.0,92742309.0,28607.0,92595.0,53164.0,500.0,101284.77,14.0,0.5641,0.005
2012-11-07,BTC,10.82,3954.0,94962854.0,26600.0,132656.0,53334.0,500.0,90248.02,103.0,0.5712,0.005
2012-11-08,BTC,10.8,2942.0,94814291.0,23366.0,111126.0,53508.0,500.0,135555.16,563.0,0.5649,0.005
2012-11-09,BTC,10.81,2192.0,94929076.0,21353.0,37817.0,53684.0,500.0,139855.13,26.0,0.5632,0.005
2012-11-10,BTC,10.87,1554.0,95483116.0,22093.0,35472.0,53864.0,500.0,108929.38,23.0,0.5609,0.005
2012-11-11,BTC,10.64,562.0,93489343.0,25046.0,99017.0,54047.0,500.0,122097.58,27.0,0.5594,0.005
2012-11-12,BTC,10.85,1149.0,95361621.0,28004.0,48560.0,54233.0,500.0,126936.53,7.0,0.5636,0.005
2012-11-13,BTC,10.98,2000.0,96531621.0,28750.0,122799.0,54422.0,500.0,112629.71,49.0,0.5656,0.005
2012-11-14,BTC,10.98,1761.0,96559040.0,26734.0,53357.0,54615.0,500.0,140778.39,8.0,0.5569,0.005
2012-11-15,BTC,10.98,1770.0,96586458.0,23483.0,82160.0,54810.0,500.0,91191.92,17.0,0.5385,0.005
2012-11-16,BTC,11.56,7853.0,101717342.0,21460.0,67789.0,55008.0,500.0,86717.57,14.0,0.5719,0.005
2012-11-17,BTC,11.51,851.0,101306129.0,22204.0,113652.0,55209.0,500.0,114242.87,77.0,0.5717,0.005
2012-11-18,BTC,11.57,1058.0,101863116.0,25172.0,93517.0,55413.0,500.0,117314.85,57.0,0.5695,0.005
2012-11-19,BTC,11.63,3829.0,102420401.0,28144.0,113831.0,55620.0,500.0,99977.63,90.0,0.5698,0.005
2012-11-20,BTC,11.63,2780.0,102449443.0,28894.0,135271.0,55830.0,500.0,103474.4,96.0,0.5695,0.005
2012-11-21,BTC,11.64,3137.0,102566600.0,26868.0,95362.0,56042.0,500.0,118346.75,74.0,0.5693,0.005
2012-11-22,BTC,12.11,9883.0,106738275.0,23601.0,80258.0,56257.0,500.0,135874.94,29.0,0.5855,0.005
2012-11-23,BTC,12.04,2258.0,106151356.0,21568.0,129383.0,56475.0,500.0,145408.71,80.0,0.5859,0.005
2012-11-24,BTC,12.17,1855.0,107327899.0,22315.0,85739.0,56696.0,500.0,181407.38,10.0,0.5513,0.005
2012-11-25,BTC,12.21,866.0,107711151.0,25298.0,64242.0,56919.0,500.0,118652.85,21.0,0.4168,0.005
2012-11-26,BTC,12.23,4332.0,107918121.0,28285.0,110226.0,57144.0,500.0,89064.66,49.0,0.3172,0.005
2012-11-27,BTC,11.95,3756.0,105477228.0,29039.0,42602.0,57372.0,500.0,118734.1,13.0,0.3305,0.005
2012-11-28,BTC,12.2,3102.0,107714330.0,27002.0,49138.0,57602.0,500.0,113749.04,37.0,0.3353,0.005
2012-11-29,BTC,12.38,4238.0,109334472.0,23719.0,83482.0,57835.0,500.0,128178.49,17.0,0.3365,0.005
2012-11-30,BTC,12.42,4096.0,109718748.0,21676.0,79296.0,58070.0,500.0,181159.92,11.0,0.3366,0.005
2012-12-01,BTC,12.34,2837.0,109042839.0,22427.0,110065.0,58308.0,500.0,109273.89,63.0,0.3335,0.005
2012-12-02,BTC,12.45,1636.0,110045947.0,25425.0,94501.0,58548.0,500.0,112635.45,40.0,0.314,0.005
2012-12-03,BTC,12.47,3135.0,110253867.0,28427.0,144688.0,58789.0,500.0,87247.2,74.0,0.3135,0.005
2012-12-04,BTC,12.77,5475.0,112938214.0,29185.0,61239.0,59033.0,500.0,175979.63,29.0,0.3127,0.005
2012-12-05,BTC,13.29,5095.0,117570294.0,27138.0,153791.0,59279.0,500.0,129265.73,35.0,0.3296,0.005
2012-12-06,BTC,13.27,4322.0,117426500.0,23838.0,32692.0,59527.0,500.0,82823.6,23.0,0.3171,0.005
2012-12-07,BTC,13.35,3950.0,118167758.0,21785.0,62330.0,59777.0,500.0,132651.49,19.0,0.3118,0.005
2012-12-08,BTC,13.34,312.0,118112555.0,22540.0,107323.0,60029.0,500.0,123211.68,37.0,0.3115,0.005
2012-12-09,BTC,13.18,1109.0,116728824.0,25552.0,154643.0,60283.0,500.0,161181.4,90.0,0.3179,0.005
2012-12-10,BTC,13.28,5115.0,117647637.0,28569.0,133789.0,60538.0,500.0,187698.6,15.0,0.3179,0.005
2012-12-11,BTC,13.4,3767.0,118744180.0,29331.0,181366.0,60796.0,500.0,135119.44,62.0,0.3015,0.005
2012-12-12,BTC,13.39,3678.0,118689001.0,27274.0,64205.0,61054.0,500.0,175690.51,24.0,0.2998,0.005
2012-12-13,BTC,13.48,5238.0,119520423.0,23958.0,38057.0,61315.0,500.0,131800.78,15.0,0.2993,0.005
2012-12-14,BTC,13.52,6119.0,119908844.0,21894.0,90158.0,61577.0,500.0,125757.37,56.0,0.2986,0.005
2012-12-15,BTC,13.38,2054.0,118700595.0,22653.0,51632.0,61840.0,500.0,102260.5,31.0,0.3038,0.005
2012-12-16,BTC,13.27,1196.0,117757868.0,25681.0,126376.0,62105.0,500.0,180416.41,47.0,0.2585,0.005
2012-12-17,BTC,13.08,4931.0,116104472.0,28713.0,110305.0,62372.0,500.0,80920.53,33.0,0.2651,0.005
2012-12-18,BTC,13.05,3846.0,115870765.0,29478.0,159280.0,62639.0,500.0,102333.58,118.0,0.2661,0.005
2012-12-19,BTC,13.28,5090.0,117946093.0,27411.0,157451.0,62908.0,500.0,217304.13,18.0,0.2702,0.005
2012-12-20,BTC,13.44,3345.0,119400692.0,24078.0,43059.0,63178.0,500.0,165354.29,19.0,0.271,0.005
2012-12-21,BTC,13.3,2026.0,118190146.0,22003.0,95106.0,63449.0,500.0,269149.44,37.0,0.2759,0.005
2012-12-22,BTC,13.2,1669.0,117334460.0,22766.0,107374.0,63721.0,500.0,133245.52,64.0,0.2467,0.005
2012-12-23,BTC,13.21,357.0,117456337.0,25809.0,136253.0,63995.0,500.0,153318.33,71.0,0.2448,0.005
2012-12-24,BTC,13.03,1825.0,115888410.0,28857.0,71705.0,64269.0,500.0,161378.37,19.0,0.25,0.005
2012-12-25,BTC,13.24,960.0,117789205.0,29626.0,60963.0,64544.0,500.0,106385.94,9.0,0.2546,0.005
2012-12-26,BTC,13.16,1518.0,117110350.0,27548.0,76385.0,64819.0,500.0,101831.92,56.0,0.2564,0.005
2012-12-27,BTC,13.0,2842.0,115718978.0,24199.0,130696.0,65096.0,500.0,194165.16,55.0,0.2455,0.005
2012-12-28,BTC,13.13,3981.0,116908955.0,22114.0,43593.0,65373.0,500.0,192132.01,35.0,0.2383,0.005
2012-12-29,BTC,13.24,1752.0,117921452.0,22880.0,98590.0,65651.0,500.0,161165.27,58.0,0.2352,0.005
2012-12-30,BTC,13.29,932.0,118399962.0,25939.0,75794.0,65929.0,500.0,243119.72,24.0,0.2352,0.005
2012-12-31,BTC,13.24,1264.0,117987576.0,29001.0,146545.0,66207.0,500.0,155854.19,116.0,0.2341,0.005
2013-01-01,BTC,13.1,794.0,116772685.0,29774.0,103660.0,66486.0,500.0,146877.77,49.0,0.2372,0.005
2013-01-02,BTC,13.06,3515.0,116448740.0,27686.0,121381.0,66766.0,500.0,158836.0,63.0,0.2378,0.005
2013-01-03,BTC,13.1,2825.0,116838110.0,24320.0,109263.0,67045.0,500.0,152612.66,21.0,0.2237,0.005
2013-01-04,BTC,13.17,3234.0,117495323.0,22225.0,75152.0,67325.0,500.0,151233.72,18.0,0.2,0.005
2013-01-05,BTC,13.14,1120.0,117260492.0,22995.0,98709.0,67605.0,500.0,276655.02,14.0,0.2,0.005
2013-01-06,BTC,13.15,950.0,117382568.0,26069.0,105939.0,67885.0,500.0,156135.96,46.0,0.2,0.005
2013-01-07,BTC,13.2,2156.0,117861852.0,29147.0,136166.0,68165.0,500.0,122599.64,74.0,0.2,0.005
2013-01-08,BTC,13.45,6449.0,120127670.0,29924.0,126117.0,68445.0,500.0,182702.97,47.0,0.2,0.005
2013-01-09,BTC,13.61,4525.0,121590684.0,27825.0,117071.0,68725.0,500.0,276797.75,36.0,0.2,0.005
2013-01-10,BTC,13.9,5192.0,124216231.0,24442.0,68361.0,69004.0,500.0,158579.48,30.0,0.2,0.005
2013-01-11,BTC,14.03,2013.0,125413000.0,22336.0,100066.0,69284.0,500.0,139572.62,54.0,0.2,0.005
2013-01-12,BTC,13.84,2661.0,123749166.0,23110.0,148787.0,69562.0,500.0,169432.46,39.0,0.2014,0.005
2013-01-13,BTC,13.94,1433.0,124678118.0,26199.0,103428.0,69841.0,500.0,142462.18,59.0,0.2025,0.005
2013-01-14,BTC,14.01,3459.0,125339176.0,29293.0,55994.0,70119.0,500.0,234217.47,19.0,0.2,0.005
2013-01-15,BTC,14.22,5469.0,127253431.0,30074.0,114315.0,70396.0,500.0,92229.69,60.0,0.2007,0.005
2013-01-16,BTC,14.45,5067.0,129347762.0,27964.0,127569.0,70673.0,500.0,151637.18,575.0,0.2,0.005
2013-01-17,BTC,15.36,5177.0,137531894.0,24564.0,158775.0,70949.0,500.0,171148.66,24.0,0.2851,0.005
2013-01-18,BTC,15.7,7752.0,140615425.0,22448.0,128553.0,71224.0,500.0,179816.61,56.0,0.2879,0.005
2013-01-19,BTC,15.32,1877.0,137250250.0,23226.0,40375.0,71499.0,500.0,132184.17,30.0,0.3051,0.005
2013-01-20,BTC,15.5,1039.0,138901556.0,26331.0,172300.0,71772.0,500.0,159291.0,51.0,0.3013,0.005
2013-01-21,BTC,16.32,5893.0,146290649.0,29440.0,50209.0,72045.0,500.0,162689.26,16.0,0.3403,0.005
2013-01-22,BTC,17.49,3041.0,156822073.0,30224.0,242676.0,72317.0,500.0,85639.26,67.0,0.4067,0.005
2013-01-23,BTC,17.58,5647.0,157672947.0,28104.0,150586.0,72587.0,500.0,184903.48,97.0,0.3984,0.005
2013-01-24,BTC,18.25,10239.0,163727670.0,24687.0,164201.0,72856.0,500.0,169131.77,25.0,0.4097,0.005
2013-01-25,BTC,17.3,9838.0,155248060.0,22560.0,149317.0,73124.0,500.0,167101.41,21.0,0.4619,0.005
2013-01-26,BTC,17.17,1907.0,154124332.0,23343.0,172716.0,73391.0,500.0,424478.76,39.0,0.4594,0.005
2013-01-27,BTC,17.54,2670.0,157489389.0,26463.0,115699.0,73657.0,500.0,147936.51,70.0,0.4613,0.005
2013-01-28,BTC,18.18,3834.0,163281264.0,29587.0,265516.0,73921.0,500.0,121292.52,210.0,0.4704,0.005
2013-01-29,BTC,19.16,6172.0,172130849.0,30376.0,245360.0,74183.0,500.0,174998.27,40.0,0.4928,0.005
2013-01-30,BTC,19.31,2766.0,173526648.0,28245.0,250035.0,74444.0,500.0,193359.34,134.0,0.4896,0.005
2013-01-31,BTC,20.79,5770.0,186878379.0,24811.0,106345.0,74703.0,500.0,166973.33,23.0,0.5297,0.005
2013-02-01,BTC,20.65,3093.0,185671504.0,22674.0,71271.0,74961.0,500.0,139356.75,51.0,0.5315,0.005
2013-02-02,BTC,20.19,5306.0,181585897.0,23460.0,163160.0,75217.0,500.0,217693.22,129.0,0.5463,0.005
2013-02-03,BTC,20.24,1763.0,182086131.0,26595.0,233045.0,75471.0,500.0,214595.84,76.0,0.547,0.005
2013-02-04,BTC,20.34,4848.0,183036558.0,29735.0,264188.0,75723.0,500.0,131560.7,81.0,0.5447,0.005
2013-02-05,BTC,20.3,3003.0,182727295.0,30528.0,132710.0,75973.0,500.0,217850.31,26.0,0.5457,0.005
2013-02-06,BTC,20.89,3512.0,188090254.0,28387.0,296012.0,76221.0,500.0,245659.89,50.0,0.5463,0.005
2013-02-07,BTC,21.46,6890.0,193276032.0,24935.0,187425.0,76467.0,500.0,177140.98,77.0,0.5477,0.005
2013-02-08,BTC,22.3,2596.0,200897042.0,22787.0,166363.0,76711.0,500.0,120317.12,35.0,0.5533,0.005
2013-02-09,BTC,23.25,2155.0,209513494.0,23577.0,162489.0,76953.0,500.0,204164.38,61.0,0.5603,0.005
2013-02-10,BTC,23.47,1481.0,211554595.0,26729.0,217062.0,77193.0,500.0,142169.4,92.0,0.5603,0.005
2013-02-11,BTC,23.8,3505.0,214588590.0,29884.0,244973.0,77430.0,500.0,217960.82,153.0,0.5491,0.005
2013-02-12,BTC,25.76,6980.0,232324917.0,30681.0,135717.0,77665.0,500.0,160505.63,92.0,0.5904,0.005
2013-02-13,BTC,25.5,5434.0,230043700.0,28529.0,121699.0,77897.0,500.0,173515.72,35.0,0.5979,0.005
2013-02-14,BTC,26.68,10285.0,240755482.0,25060.0,102255.0,78127.0,500.0,222204.62,550.0,0.6041,0.005
2013-02-15,BTC,27.42,4933.0,247501579.0,22901.0,65312.0,78355.0,500.0,149199.67,25.0,0.6042,0.005
2013-02-16,BTC,27.09,3053.0,244590542.0,23695.0,316816.0,78580.0,500.0,109987.39,117.0,0.5968,0.005
2013-02-17,BTC,26.1,4531.0,235717192.0,26863.0,236056.0,78802.0,500.0,241785.75,98.0,0.6279,0.005
2013-02-18,BTC,26.81,6188.0,242196370.0,30034.0,398797.0,79021.0,500.0,161913.7,46.0,0.6102,0.005
2013-02-19,BTC,28.6,7451.0,258438302.0,30835.0,194672.0,79238.0,500.0,128530.05,123.0,0.6314,0.005
2013-02-20,BTC,29.8,5835.0,269356281.0,28672.0,147741.0,79452.0,500.0,127963.31,83.0,0.6256,0.005
2013-02-21,BTC,30.0,3893.0,271238955.0,25186.0,218368.0,79663.0,500.0,247769.19,87.0,0.5996,0.005
2013-02-22,BTC,31.48,4824.0,284698686.0,23016.0,288482.0,79872.0,500.0,239292.66,184.0,0.6069,0.005
2013-02-23,BTC,28.91,5164.0,261528323.0,23814.0,249456.0,80077.0,500.0,311001.13,157.0,0.6989,0.005
2013-02-24,BTC,30.28,1491.0,273997357.0,26997.0,242320.0,80279.0,500.0,145258.77,179.0,0.6619,0.005
2013-02-25,BTC,30.4,1346.0,275159124.0,30185.0,330562.0,80478.0,500.0,192314.27,44.0,0.6572,0.005
2013-02-26,BTC,31.41,5133.0,284379358.0,30989.0,107391.0,80674.0,500.0,130217.34,52.0,0.6589,0.005
2013-02-27,BTC,31.55,3101.0,285725672.0,28816.0,174968.0,80867.0,500.0,187422.99,23.0,0.6584,0.005
2013-02-28,BTC,33.98,5715.0,307817288.0,25312.0,93618.0,81057.0,500.0,170873.59,28.0,0.6784,0.005
2013-03-01,BTC,34.7,5227.0,314426258.0,23132.0,293001.0,81243.0,500.0,165005.7,149.0,0.677,0.005
2013-03-02,BTC,34.18,2057.0,309799746.0,23933.0,210821.0,81426.0,500.0,181203.42,140.0,0.6562,0.005
2013-03-03,BTC,34.3,1002.0,310973050.0,27133.0,241436.0,81606.0,500.0,283914.82,57.0,0.6524,0.005
2013-03-04,BTC,36.51,6031.0,331100676.0,30336.0,393430.0,81783.0,500.0,132167.64,252.0,0.6558,0.005
2013-03-05,BTC,40.03,6243.0,363122695.0,31145.0,612722.0,81956.0,500.0,121738.67,330.0,0.7034,0.005
2013-03-06,BTC,48.0,8364.0,435540530.0,28960.0,467007.0,82125.0,500.0,265370.3,105.0,0.9285,0.005
2013-03-07,BTC,42.42,16934.0,385014871.0,25439.0,480915.0,82291.0,500.0,99268.21,80.0,1.0551,0.005
2013-03-08,BTC,43.78,5631.0,397467906.0,23248.0,278648.0,82454.0,500.0,156658.26,116.0,1.0553,0.005
2013-03-09,BTC,45.02,4262.0,408837983.0,24053.0,530699.0,82613.0,500.0,154962.45,75.0,1.0553,0.005
2013-03-10,BTC,46.2,1429.0,419669228.0,27269.0,345051.0,82768.0,500.0,264662.81,155.0,1.0543,0.005
2013-03-11,BTC,48.3,3274.0,438865713.0,30488.0,528675.0,82920.0,500.0,214413.87,247.0,1.0549,0.005
2013-03-12,BTC,44.89,10445.0,407993707.0,31301.0,670720.0,83068.0,500.0,127903.27,356.0,1.1065,0.005
2013-03-13,BTC,46.69,3855.0,424470036.0,29106.0,371204.0,83212.0,500.0,158352.2,244.0,1.1074,0.005
2013-03-14,BTC,47.39,3744.0,430952244.0,25567.0,273317.0,83352.0,500.0,214947.6,174.0,1.0877,0.005
2013-03-15,BTC,47.1,1094.0,428432674.0,23364.0,378579.0,83489.0,500.0,277596.45,291.0,1.0864,0.005
2013-03-16,BTC,47.0,982.0,427640415.0,24174.0,167007.0,83622.0,500.0,136157.36,96.0,1.086,0.005
2013-03-17,BTC,47.09,1105.0,428576890.0,27405.0,153842.0,83751.0,500.0,115088.8,49.0,1.0876,0.005
2013-03-18,BTC,47.67,3236.0,433974641.0,30641.0,325184.0,83876.0,500.0,186396.71,122.0,1.0819,0.005
2013-03-19,BTC,57.78,11363.0,526157599.0,31458.0,551993.0,83998.0,500.0,132741.68,191.0,1.2512,0.005
2013-03-20,BTC,65.49,8277.0,596530119.0,29251.0,953374.0,84115.0,500.0,258723.65,498.0,1.3032,0.005
